specimen_id,MS_institution_code,iDB_institution_code,MS_collection_code,iDB_collection_code,MS_catalog_number,iDB_catalog_number,MS_genus,iDB_genus,MS_species,iDB_species
5608,UCMP,UCMP,,V,218339,218339,,,,
5609,UCMP,UCMP,,V,218351,218351,,,,
5610,UCMP,UCMP,,V,218352,218352,,,,
5611,UCMP,UCMP,,V,218353,218353,,,,
5612,UCMP,UCMP,,V,218354,218354,,,,
5613,UCMP,UCMP,,V,218356,218356,,,,
5614,UCMP,UCMP,,V,218341,218341,,,,
5615,UCMP,UCMP,,V,218342,218342,,,,
5616,UCMP,UCMP,,V,218190,218190,,,,
5617,UCMP,UCMP,,V,218319,218319,,,,
5618,UCMP,UCMP,,V,218320,218320,,,,
5620,UCMP,UCMP,,V,218391,218391,,,,
5622,UCMP,UCMP,,V,218392,218392,,,,
5623,UCMP,UCMP,,V,218431,218431,,,,
5624,UCMP,UCMP,,V,218430,218430,,,,
5625,UCMP,UCMP,,V,218422,218422,,,,
5626,UCMP,UCMP,,V,218424,218424,,,,
5627,UCMP,UCMP,,V,218428,218428,,,,
5628,UCMP,UCMP,,V,218423,218423,,,,
5629,UCMP,UCMP,,V,218425,218425,,,,
5630,UCMP,UCMP,,V,218427,218427,,,,
5631,UCMP,UCMP,,V,218344,218344,Anemorhysis,,pearcei,
5632,USNM,USNM,,Paleobiology,463933,PAL463933,Callimico,Girtyspira,goeldii,microspirula
5633,AMNH,AMNH,M,Mammals,103468,M-103468,Nasalis,Nasalis,larvatus,larvatus
5634,AMNH,AMNH,M,Mammals,103469,M-103469,Nasalis,Nasalis,larvatus,larvatus
5635,UF,UF,,Mammals,6689,6689,Macropus,MACROPUS,rufus,RUFUS
5636,UF,UF,,Mammals,10564,10564,Caluromys,CALUROMYS,derbianus,DERBIANUS
5637,UF,UF,,Mammals,13718,13718,Philander,PHILANDER,opossum,OPOSSUM
5638,UF,UF,,Mammals,13732,13732,Chironectes,CHIRONECTES,minimus,MINIMUS
5639,UF,UF,,Mammals,20625,20625,Caluromys,CALUROMYS,derbianus,DERBIANUS
5640,UF,UF,,Mammals,23859,23859,Marmosa,MARMOSA,derbianus,ROBINSONI
5641,UF,UF,H,Herp,2900-10,2900,Anolis,Anolis,carolinensis,carolinensis
5642,UF,UF,H,Herp,2900-13,2900,Anolis,Anolis,carolinensis,carolinensis
5643,USNM,USNM,,Paleobiology,395455,PAL395455,Callimico,Genus,goeldii,sp
5644,USNM,USNM,,Paleobiology,464991,PAL464991,Callimico,Cryptoblastus,goeldii,melo
5645,USNM,USNM,,Paleobiology,575153,PAL575153,Callimico,,goeldii,
5646,USNM,USNM,,Paleobiology,583199,PAL583199,Callimico,Genus,goeldii,sp
5647,USNM,USNM,,Paleobiology,399069,PAL399069,Callithrix,Genus,argentata,sp
5648,USNM,USNM,,Paleobiology,518553,PAL518553,Callithrix,Heliophyllum,geoffroyi,halli
5649,USNM,USNM,,Paleobiology,582900,PAL582900,Callithrix,Genus,geoffroyi,sp
5650,USNM,USNM,,Paleobiology,398848,PAL398848,Callithrix,Genus,jacchus,sp
5651,USNM,USNM,,Paleobiology,399034,PAL399034,Callithrix,Thambetochen,jacchus,sp
5652,USNM,USNM,,Paleobiology,399036,PAL399036,Callithrix,Branta,jacchus,sp
5653,USNM,USNM,,Paleobiology,399037,PAL399037,Callithrix,Branta,jacchus,sp
5654,USNM,USNM,,Paleobiology,574137,PAL574137,Callithrix,Genus,argentata,sp
5657,USNM,USNM,,Paleobiology,337319,PAL337319,Cebuella,Dzieduszyckia,pygmaea,sonora
5658,USNM,USNM,,Paleobiology,337320,PAL337320,Cebuella,Dzieduszyckia,pygmaea,sonora
5659,USNM,USNM,,Paleobiology,337321,PAL337321,Cebuella,Dzieduszyckia,pygmaea,sonora
5660,USNM,USNM,,Paleobiology,337322,PAL337322,Cebuella,Dzieduszyckia,pygmaea,sonora
5661,USNM,USNM,,Paleobiology,337328,PAL337328,Cebuella,Borelis,pygmaea,schlumbergeri
5662,USNM,USNM,,Paleobiology,337948,PAL337948,Cebuella,Stegosaurus,pygmaea,sp
5663,USNM,USNM,,Paleobiology,464990,PAL464990,Cebuella,Cryptoblastus,pygmaea,melo
5665,USNM,USNM,,Paleobiology,588152,PAL588152,Leontopithecus,,rosalia,
5666,USNM,USNM,,Paleobiology,588176,PAL588176,Leontopithecus,Genus,rosalia,sp
5667,USNM,USNM,,Paleobiology,588177,PAL588177,Leontopithecus,Genus,rosalia,sp
5674,USNM,USNM,,Paleobiology,336325,PAL336325,Cebuella,Genus,pygmaea,sp
5675,UCMP,UCMP,,V,218169,218169,,,,
5676,UCMP,UCMP,,V,218178,218178,,,,
5677,UCMP,UCMP,,V,218176,218176,,,,
5678,UCMP,UCMP,,V,218202,218202,,,,
5679,UCMP,UCMP,,V,218132,218132,,,,
5680,UCMP,UCMP,,V,218125,218125,,,,
5681,UCMP,UCMP,,V,218137,218137,,,,
5682,UCMP,UCMP,,V,218113,218113,,,,
5683,UCMP,UCMP,,V,218126,218126,,,,
5684,UCMP,UCMP,,V,218133,218133,,,,
5685,UCMP,UCMP,,V,218134,218134,,,,
5686,UCMP,UCMP,,V,218193,218193,,,,
5687,UCMP,UCMP,,V,218115,218115,,,,
5688,UCMP,UCMP,,V,217998,217998,,,,
5689,UCMP,UCMP,,V,218143,218143,,,,
5690,UCMP,UCMP,,V,218153,218153,,,,
5691,UCMP,UCMP,,V,218209,218209,,,,
5692,UCMP,UCMP,,V,218172,218172,,,,
5693,UCMP,UCMP,,V,218142,218142,,,,
5694,UCMP,UCMP,,V,218188,218188,,,,
5695,UCMP,UCMP,,V,218187,218187,,,,
5696,UCMP,UCMP,,V,218121,218121,,,,
5697,UCMP,UCMP,,V,217983,217983,,,,
5700,UF,UF,,Mammals,23984,23984,Chironectes,CHIRONECTES,minimus,MINIMUS
5701,UF,UF,,Mammals,24154,24154,Philander,PHILANDER,opossum,OPOSSUM
5702,UF,UF,,Mammals,28277,28277,Dendrolagus,DENDROLAGUS,inustus,INUSTUS
5703,UF,UF,,Mammals,28959,28959,Dendrolagus,DENDROLAGUS,inustus,INUSTUS
5704,UF,UF,,Mammals,30877,30877,Marmosa,MARMOSA,sp.,
5705,USNM,USNM,,Mammals,239191,239191,Cynocephalus,Cynocephalus,volans,volans
5706,AMNH,AMNH,M,Mammals,183285,M-183285,Callimico,Callimico,goeldii,goeldii
5707,AMNH,AMNH,M,Mammals,183291,M-183291,Callimico,Callimico,goeldii,goeldii
5708,AMNH,AMNH,M,Mammals,187861,M-187861,Cynocephalus,Cynocephalus,volans,volans
5709,AMNH,AMNH,M,Mammals,201366,M-201366,Otolemur,Galago,crassicaudatus,
5711,UF,UF,,Mammals,31526,31526,Didelphis,DIDELPHIS,virginiana,VIRGINIANA
5712,UF,UF,,Mammals,31987,31987,Philander,PHILANDER,opossum,OPOSSUM
5713,UF,UF,,Mammals,33214,33214,Didelphis,DIDELPHIS,marsupialis,MARSUPIALIS
5718,UCMP,UCMP,,V,217974,217974,,,,
5719,UCMP,UCMP,,V,217979,217979,,,,
5720,UCMP,UCMP,,V,217978,217978,,,,
5721,UCMP,UCMP,,V,218210,218210,,,,
5722,UCMP,UCMP,,V,218162,218162,,,,
5723,UCMP,UCMP,,V,218163,218163,,,,
5724,UCMP,UCMP,,V,218164,218164,,,,
5725,UCMP,UCMP,,V,218149,218149,,,,
5726,UCMP,UCMP,,V,218167,218167,,,,
5727,UCMP,UCMP,,V,218179,218179,,,,
5728,UCMP,UCMP,,V,218180,218180,,,,
5729,UCMP,UCMP,,V,218161,218161,,,,
5730,UCMP,UCMP,,V,218206,218206,,,,
5731,UCMP,UCMP,,V,218213,218213,,,,
5732,UCMP,UCMP,,V,217997,217997,,,,
5733,UCMP,UCMP,,V,218141,218141,,,,
5734,UCMP,UCMP,,V,218140,218140,,,,
5735,UCMP,UCMP,,V,218201,218201,,,,
5736,UCMP,UCMP,,V,218203,218203,,,,
5738,UF,UF,H,Herp,112506,112506,Colostethus,Hyloxalus,sylvaticus,sylvaticus
5741,UF,UF,H,Herp,2900-15,2900,Anolis,Anolis,carolinensis,carolinensis
5742,UCMP,UCMP,,V,218185,218185,,,,
5743,UCMP,UCMP,,V,218264,218264,,,,
5744,UCMP,UCMP,,V,218286,218286,,,,
5745,UCMP,UCMP,,V,218298,218298,,,,
5746,UCMP,UCMP,,V,218279,218279,,,,
5747,UCMP,UCMP,,V,218412,218412,,,,
5748,UCMP,UCMP,,V,218411,218411,,,,
5749,UCMP,UCMP,,V,218408,218408,,,,
5750,UCMP,UCMP,,V,218413,218413,,,,
5752,UF,UF,H,Herp,71411,71411,Varanus,Varanus,prasinus,prasinus
5761,UF,UF,H,Herp,2900-16,2900,Anolis,Anolis,carolinensis,carolinensis
5762,UF,UF,H,Herp,2900-18,2900,Anolis,Anolis,carolinensis,carolinensis
5763,UF,UF,H,Herp,2900-19,2900,Anolis,Anolis,carolinensis,carolinensis
5768,UCMP,UCMP,,V,218394,218394,,,,
5769,UCMP,UCMP,,V,218434,218434,,,,
5770,UCMP,UCMP,,V,218407,218407,,,,
5771,UCMP,UCMP,,V,218393,218393,,,,
5772,UCMP,UCMP,,V,218371,218371,,,,
5773,UCMP,UCMP,,V,218372,218372,,,,
5775,UCMP,UCMP,,V,217956,217956,,,,
5776,UCMP,UCMP,,V,217964,217964,,,,
5777,UCMP,UCMP,,V,217958,217958,,,,
5778,UCMP,UCMP,,V,217972,217972,,,,
5779,UCMP,UCMP,,V,217961,217961,,,,
5780,UCMP,UCMP,,V,217973,217973,,,,
5781,UCMP,UCMP,,V,217960,217960,,,,
5782,UCMP,UCMP,,V,217962,217962,,,,
5783,UCMP,UCMP,,V,218389,218389,,,,
5784,UCMP,UCMP,,V,217950,217950,,,,
5786,UCMP,UCMP,,V,217952,217952,,,,
5788,UCMP,UCMP,,V,218333,218333,,,,
5789,UCMP,UCMP,,V,217946,217946,,,,
5790,UCMP,UCMP,,V,217936,217936,,,,
5791,UCMP,UCMP,,V,218388,218388,,,,
5792,UCMP,UCMP,,V,217949,217949,,,,
5793,UCMP,UCMP,,V,217948,217948,,,,
5794,UCMP,UCMP,,V,217947,217947,,,,
5804,UCMP,UCMP,,V,218315,218315,,,,
5805,UCMP,UCMP,,V,217945,217945,,,,
5806,UCMP,UCMP,,V,218145,218145,,,,
5807,UCMP,UCMP,,V,217944,217944,,,,
5850,UF,UF,VP,UF,234402,234402,Equus,Equus,sp.,
5854,UF,UF,H,Herp,137291,137291,Agalychnis,Cruziohyla,calcarifer,calcarifer
5855,UCMP,UCMP,,V,217951,217951,,,,
5856,UCMP,UCMP,,V,218327,218327,,,,
5857,UCMP,UCMP,,V,218435,218435,,,,
5858,UCMP,UCMP,,V,217910,217910,,,,
5861,UCMP,UCMP,,V,102837,102837,Platychoerops,,daubrei,
5864,UCMP,UCMP,,V,173464,173464,,,,
5865,UCMP,UCMP,,V,102829,102829,Platychoerops,Platychoerops,daubrei,daubrei
5866,UCMP,UCMP,,V,173463,173463,,,,
5867,UCMP,UCMP,,V,236084,236084,Platychoerops,Enhydra,daubrei,
5868,UCMP,UCMP,,V,71358,71358,Platychoerops,Platychoerops,daubrei,daubrei
5869,UCMP,UCMP,,V,7362,7362,Platychoerops,,daubrei,
5891,UCMP,UCMP,,V,217924,217924,,,,
5892,UCMP,UCMP,,V,217925,217925,,,,
5893,UCMP,UCMP,,V,217926,217926,,,,
5894,UCMP,UCMP,,V,217927,217927,,,,
5895,UCMP,UCMP,,V,217928,217928,,,,
5896,UCMP,UCMP,,V,217929,217929,,,,
5897,UCMP,UCMP,,V,217930,217930,,,,
5898,UCMP,UCMP,,V,217931,217931,,,,
5899,UCMP,UCMP,,V,217932,217932,,,,
5900,UCMP,UCMP,,V,217933,217933,,,,
5901,UCMP,UCMP,,V,217934,217934,,,,
5902,UCMP,UCMP,,V,218266,218266,,,,
5903,UCMP,UCMP,,V,218267,218267,,,,
5904,UCMP,UCMP,,V,218269,218269,,,,
5905,UCMP,UCMP,,V,218270,218270,,,,
5906,UCMP,UCMP,,V,218274,218274,,,,
5907,UCMP,UCMP,,V,218275,218275,,,,
5908,UCMP,UCMP,,V,218276,218276,,,,
5909,UCMP,UCMP,,V,218277,218277,,,,
5912,UF,UF,,Mammals,7564,7564,Nyctomys,NYCTOMYS,sumichrasti,SUMICHRASTI
5913,UF,UF,,Mammals,32382,32382,Acomys,ACOMYS,cahirinus,CAHIRINUS
5914,UF,UF,,Mammals,29043,29043,Gerbillus,GERBILLUS,cheesmani,CHEESMANI
5915,UF,UF,,Mammals,1870,1870,Dipodomys,DIPODOMYS,ordii,ORDII
5916,UF,UF,,Mammals,26442,26442,Rattus,RATTUS,turkestanicus,PYCTORIS
5924,USNM,USNM,,Paleobiology,9677,V9677,Paromomys,Paromomys,depressidens,depressidens
5925,USNM,USNM,,Paleobiology,9542,V9542,Paromomys,Paromomys,maturus,maturus
5964,UF,UF,,UF,411194,411194,Teilhardina,Teilhardina,brandti,brandti
5965,UF,UF,,UF,411195,411195,Teilhardina,Teilhardina,brandti,brandti
5966,UF,UF,,UF,411196,411196,Teilhardina,Teilhardina,brandti,brandti
5967,UF,UF,,UF,411197,411197,Teilhardina,Teilhardina,brandti,brandti
5969,UF,UF,,Mammals,14899,14899,Coendou,COENDOU,prehensilis,PREHENSILIS
5970,UF,UF,,Mammals,8054,8054,Erethizon,ERETHIZON,dorsatum,DORSATUM
5971,UF,UF,,Mammals,6607,6607,Cuniculus,CUNICULUS,paca,PACA
5972,UF,UF,,Mammals,26215,26215,Alticola,ALTICOLA,argentatus,ARGENTATUS
5973,UF,UF,,Mammals,26263,26263,Hyperacrius,HYPERACRIUS,fertilis,FERTILIS
5974,UF,UF,,Mammals,27585,27585,Tatera,TATERA,indica,INDICA
5975,UF,UF,,Mammals,30347,30347,Nesokia,NESOKIA,indica,INDICA
5976,UF,UF,,Mammals,29051,29051,Cricetomys,CRICETOMYS,gambianus,GAMBIANUS
5977,UF,UF,,Mammals,5971,5971,Rhizomys,RHIZOMYS,sumatrensis,SUMATRENSIS
5978,UF,UF,,Mammals,25952,25952,Dipodomys,DIPODOMYS,spectabilis,SPECTABILIS
5979,UF,UF,,Mammals,29849,29849,Psammomys,PSAMMOMYS,obesus,OBESUS
5980,UF,UF,,Mammals,24797,24797,Ototylomys,OTOTYLOMYS,phyllotis,PHYLLOTIS
5981,UF,UF,,Mammals,28814,28814,Gerbillus,GERBILLUS,nanus,NANUS
5982,UF,UF,,Mammals,30107,30107,Apomys,APOMYS,microdon,MICRODON
6023,AMNH,AMNH,M,Mammals,200554,M-200554,Alouatta,Alouatta,seniculus,seniculus
6076,cas,CAS,ich,ICH,231726,231726,Homalopteroides,Homaloptera,rupicola,rupicola
6083,UCMP,UCMP,,V,218436,218436,Omomyidae,,incertae sedis,
6084,UCMP,UCMP,,V,218373,218373,Omomyidae,,incertae sedis,
6085,UCMP,UCMP,,V,218244,218244,Omomyidae,,incertae sedis,
6086,UCMP,UCMP,,V,218243,218243,Omomyidae,,incertae sedis,
6093,cumv,CUMV,fish,Fish,54050,54050,Rhamphocottus,Rhamphocottus,richardsonii,richardsoni
6095,aum,AUM,fish,Fish,58151,58151,Barbus,Barbus,aspilus,aspius
6101,uf,UF,fish,Fish,166089,166089,Neohomaloptera,Neohomaloptera, johorensis,johorensis
6107,UF,UF,H,Herp,8917,8917,Hemidactylus,Hemidactylus,turcicus,turcicus
6110,usnm,USNM,fishes,Fishes,390027,390027,Homalopterula,Homaloptera,ripleyi,
6111,usnm,USNM,fishes,Fishes,393729,393729,Homalopteroides,Homaloptera,weberi,stephensoni
6114,usnm,USNM,fishes,Fishes,409946,409946,Homalopterula,Homaloptera,gymnogaster,gymnogaster
6132,USNM,USNM,,Mammals,538105,538105,Lagothrix,Lagothrix,lagothricha,lagotricha
6137,USNM,USNM,,Mammals,338104,338104,Alouatta,Alouatta,palliata,palliata
6141,USNM,USNM,,Mammals,361016,361016,Chiropotes,Chiropotes,satanas,satanas
6143,USNM,USNM,,Mammals,518478,518478,Cebus,Cebus,olivaceus,nigritus
6150,USNM,USNM,,Mammals,241007,241007,Pithecia,Pithecia,pithecia,pithecia
6170,aum,AUM,fish,Fish,44717,44717,Petulanos,Petulanos,spiloclistron,cf. spiloclistron
6171,os,OS,fishes,Fishes,18497,18497,Hypomasticus,Leporinus,megalepis,megalepis
6195,USNM,USNM,,Mammals,395692,395692,Pithecia,Pithecia,monachus,monachus
6205,tcwc,TCWC,ichthyology,Ichthyology,15275.01,15275.01,Brevimyrus,Brienomyrus,niger,niger
6213,amnh,AMNH,mammals,Mammals,m-112983,M-112983,Bunopithecus,Hylobates,hoolock,hoolock
6214,amnh,AMNH,mammals,Mammals,m-184598,M-184598,Hylobates,Hylobates,lar,
6216,amnh,AMNH,mammals,Mammals,m-112673,M-112673,Bunopithecus,Hylobates,hoolock,hoolock
6217,amnh,AMNH,mammals,Mammals,m-83421,M-83421,Bunopithecus,Hylobates,hoolock,hoolock
6232,USNM,USNM,,Mammals,541407,541407,Callicebus,Callicebus,moloch,moloch
6233,USNM,USNM,,Mammals,543428,543428,Callicebus,Callicebus,moloch,moloch
6234,USNM,USNM,,Mammals,541411,541411,Callicebus,Callicebus,moloch,moloch
6235,USNM,USNM,,Mammals,A21153,A21153,Aotus,Aotus,lemurinus,lemurinus
6241,ucmp,UCMP,v,V,217912,217912,,, ,
6242,ucmp,UCMP,v,V,218292,218292,,, ,
6244,USNM,USNM,,Mammals,396734,396734,Aotus,Aotus,nigriceps,nigriceps
6245,FMNH,FMNH,,Mammals,62976,62976,Tupaia,Tupaia,palawanensis,palawanensis
6246,FMNH,FMNH,,Mammals,56530,56530,Cynocephalus,Cynocephalus,volans,volans
6277,usnm,USNM,fishes,Fishes,226515,226515,Amphichthys,Amphichthys,cryptocentrus,hildebrandi
6314,USNM,USNM,,Mammals,269827,269827,Callicebus,Callicebus,pallescens,pallescens
6315,USNM,USNM,,Mammals,396444,396444,Aotus,Aotus,lemurinus,lemurinus
6327,USNM,USNM,,Mammals,396382,396382,Aotus,Aotus,trivirgatus,trivirgatus
6345,cas,CAS,ich,ICH,57182,57182,Furcina,Furcina,osimae,oshimae
6377,lacm,LACM,fish,Fish,42620.007,42620-7,Antipodocottus,Antipodocottus,galatheae,galatheae
6406,inhs,INHS,fish,FISH,110213,110213,Cottus,,specus,
6413,uwfc,UWFC,adult collection,ADULT COLLECTION,uw 042663,UW 042663,Artediellus,Artediellus,dydymovi,dydymovi dydymovi
6444,os,OS,fishes,Fishes,3421,3421,Hemilepidotus,Hemilepidotus,jordani,hemilepidotus
6466,USNM,USNM,,Mammals,397341,397341,Saimiri,Saimiri,sciureus,sciureus
6487,USNM,USNM,,Mammals,397343,397343,Saimiri,Saimiri,sciureus,sciureus
6495,UF,UF,,UF,246236,246236,Niptomomys,Niptomomys,doreenae,doreenae
6496,UF,UF,,UF,246249,246249,Niptomomys,Niptomomys,doreenae,doreenae
6497,UF,UF,,UF,246250,246250,Niptomomys,Niptomomys,doreenae,doreenae
6498,UF,UF,,UF,246254,246254,Niptomomys,Niptomomys,doreenae,doreenae
6499,UF,UF,,UF,246255,246255,Niptomomys,Niptomomys,doreenae,doreenae
6501,UF,UF,,UF,246256,246256,Niptomomys,Niptomomys,doreenae,doreenae
6579,USNM,USNM,,Mammals,396752,396752,Aotus,Aotus,nigriceps,nigriceps
6597,USNM,USNM,,Mammals,396502,396502,Aotus,Aotus,lemurinus,lemurinus
6598,USNM,USNM,,Mammals,396753,396753,Aotus,Aotus,nigriceps,nigriceps
6605,sio,SIO,marine vertebrates,Marine Vertebrates,sio 90-40,SIO 90-40,Argyropelecus,Argyropelecus,olfersii,olfersi
6609,cas,CAS,herp,HERP,254838,254838,Trachylepis,Mabuya,laevis,
6612,byu,BYU,main,Main,573530,573530,Trachylepis,Trachylepis,gonwouoi,
6617,UF,UF,H,Herp,95971,95971,Sphaerodactylus,Sphaerodactylus,caicosensis,caicosensis
6635,sio,SIO,marine vertebrates,Marine Vertebrates,sio 71-247,SIO 71-247,Protemblemaria,Protemblemaria,bicirrus,bicirris
6636,UF,UF,,UF,246289,246289,Niptomomys,Niptomomys,doreenae,doreenae
6639,UF,UF,,UF,246295,246295,Niptomomys,Niptomomys,doreenae,doreenae
6640,UF,UF,,UF,246312,246312,Niptomomys,Niptomomys,doreenae,doreenae
6645,UF,UF,,UF,246313,246313,Niptomomys,Niptomomys,doreenae,doreenae
6646,UF,UF,,UF,246327,246327,Niptomomys,Niptomomys,doreenae,doreenae
6649,UF,UF,,UF,246232,246232,Niptomomys,Niptomomys,doreenae,
6661,UF,UF,,UF,246269,246269,Niptomomys,Niptomomys,doreenae,doreenae
6663,UF,UF,,UF,296857,296857,Niptomomys,,doreenae,
6665,UF,UF,,UF,296856,296856,Niptomomys,,doreenae,
6666,UF,UF,,UF,296858,296858,Niptomomys,,doreenae,
6671,os,OS,fishes,Fishes,6585,6586,Hexagrammos,Hexagrammos,lagocephalus,lagocephalus
6676,os,OS,fishes,Fishes,7159,7159,Aspidophoroides,Ulcina,olrikii,olrikii
6714,KU,KU,H,KUH,144217,144217,Discoglossus,Discoglossus,pictus,pictus
6733,fmnh,FMNH,birds,Birds,314521,314521,Coccyzus,Coccyzus,Coccyzus erythropthalmus,erythropthalmus
6735,usnm,USNM,birds,Birds,561180,561180,Puffinus,Puffinus,tenuitostris,tenuirostris
6745,ism,ISM,ism-aves,ISM-Aves,690247,690247,Cairina,Cairina, moschata,moschata
6748,ism,ISM,ism-aves,ISM-Aves,688624,688624,Falcipennis,Dendragapus,canadensis,canadensis
6750,ism,ISM,ism-aves,ISM-Aves,687318,687318,Seiurus,Seiurus,aurocapilla,aurocapillus
6769,cas,CAS,herp,HERP,254826,254826,Pachydactylus,Pachydactylus,scutatus,
6771,cas,CAS,herp,HERP,254837,254837,Rhoptropus,Rhoptropus,barnardi,
6773,cas,CAS,herp,HERP,254898,254898,Rhotropus,Rhoptropus,taeniostictus,
6774,cas,CAS,herp,HERP,254861,254861,Rhoptropus,Rhoptropus,montanus,
6776,cas,CAS,herp,HERP,254891,254891,Rhotropus,Rhoptropus,taeniostictus,
6780,rom,ROM,fishes,Fishes,85350,85350,Discotrema,Discotrema,crinophilum,crinophila
6799,cas,CAS,ich,ICH,50776,50776,Anostomus,Anostomus,sp ,ternetzi
6805,cas,CAS,su (ich),SU (ICH),54683,54683,Mylossoma,Mylossoma,duriventre,duriventris
6808,cas,CAS,ich,ICH,15675,15675,Mylossoma,Mylossoma,duriventre,albiscopus
6826,cas,CAS,ich,ICH,69233,69233,Colossoma,Colossoma,macropomum,nigripinnis
6828,cas,CAS,ich,ICH,20208,20208,Pygopristis,Pygopristis,denticulata,denticulatus
6839,aum,AUM,fish,Fish,18295,18295,Barbus,Barbus,aspilus,
6854,fmnh,FMNH,fishes,Fishes,100130,100130,Serrasalmus,Serrasalmus,irritans,iritans
6855,fmnh,FMNH,fishes,Fishes,56945,56945,Serrasalmus,Serrasalmus,brandtii,brandti
6861,fmnh,FMNH,fishes,Fishes,56928,56928,Myleus,Myloplus,levis,levis
6863,aum,AUM,fish,Fish,32546,32546,Barbus,Barbus,sp.,
6873,rom,ROM,fishes,Fishes,28037,28037,Barbus,Barbus,sp.,bifrenatus
6878,aum,AUM,fish,Fish,51247,51247,Barbus,Barbus,sp.,
6882,aum,AUM,fish,Fish,51641,51641,Barbus,Barbus,holotaenia,cf. holotaenia
6885,aum,AUM,fish,Fish,58062,58062,Barbus,Barbus,aspilus,aspius
6886,aum,AUM,fish,Fish,51639,51639,Barbus,Barbus,holotaenia,cf. holotaenia
6896,aum,AUM,fish,Fish,58111,58111,Barbus,Barbus,punctitaeniatus,cf. punctitaeniatus
6897,aum,AUM,fish,Fish,51248,51248,Barbus,Barbus,sp.,
6903,rom,ROM,fishes,Fishes,28041,28041,Barbus,Barbus,brevidorsalis,puellus
6924,aum,AUM,fish,Fish,59798,59798,Barbus,Barbus,sp.,
6934,sio,SIO,marine vertebrates,Marine Vertebrates,sio 64-264,SIO 64-264,Ditrema,Ditrema,temminckii,temmincki
6939,ansp,ANSP,fish,FISH,80991,80991,Clypeobarbus,Barbus,pleuropholis,pleuropholis
6942,ansp,ANSP,fish,FISH,64057,64057,Pseudobarbus,Barbus,afer,afer
6952,aum,AUM,fish,Fish,58086,58086,Barbus,Barbus,chlorotaenia,cf. chlorotaenia
6954,rom,ROM,fishes,Fishes,43727,43727,Clypeobarbus,Barbus,hypsolepis,hypsolepis
6967,aum,AUM,fish,Fish,32175,32175,Barbus,Barbus,sp.,
6975,aum,AUM,fish,Fish,59770,59770,Barbus,Barbus,nigeriensis,cf. nigeriensis
6984,rom,ROM,fishes,Fishes,28526,28526,Clypeobarbus,Barbus,hypsolepis,hypsolepis
6985,aum,AUM,fish,Fish,59645,59645,Barbus,Barbus,bigornei,
6994,ansp,ANSP,fish,FISH,66682,66682,Labeobarbus,Barbus,caudovittatus,caudovittatus
6997,ansp,ANSP,fish,FISH,177935,177935,Pseudobarbus,Pseudobarbus,phlegethon,phlegathon
7015,aum,AUM,fish,Fish,59625,59625,Labeobarbus,Labeobarbus,batesii,batesi
7021,aum,AUM,fish,Fish,31295,31295,Barbus,Barbus,barbus,
7023,aum,AUM,fish,Fish,57547,57547,Labeobarbus,Labeobarbus,polylepis,altianalis
7025,aum,AUM,fish,Fish,29532,29532,Barbus,Barbus,barbus,
7033,ansp,ANSP,fish,FISH,79275,79275,Barbus,Barbus,atromaculatus,lepidoura
7039,FMNH,FMNH,,Mammals,76865,76865,Tupaia,Tupaia,minor,minor
7051,uwfc,UWFC,adult collection,ADULT COLLECTION,uw 013071,UW 013071,Pervagor,Pervagor,janthinosoma,marshalliensis
7071,uwfc,UWFC,adult collection,ADULT COLLECTION,uw 041700,UW 041700,Hypomesus,Hypomesus,nipponensis,chishimaensis
7075,USNM,USNM,,Mammals,582701,582701,Saimiri,Saimiri,oerstedii,oerstedii
7077,USNM,USNM,,Mammals,543490,543490,Saguinus,Saguinus,mystax,mystax
7080,ummz,UMMZ,herps,Herps,183628,183628,Heterodon,Heterodon,platirhinos,platyrhinos
7087,ummz,UMMZ,herps,Herps,131718,131718,Trimorphodon,Trimorphodon,vilkinsonii,biscutatus
7091,uwfc,UWFC,adult collection,ADULT COLLECTION,uw 010628,UW 010628,Mirolabrichthys,,dispar,
7092,os,OS,fishes,Fishes,4781,4781,Elates,Elates,ransonnettii,ransonnetii
7093,sio,SIO,marine vertebrates,Marine Vertebrates,sio 89-124,SIO 89-124,Neoditrema,Neoditrema,ransonnetii,ransonneti
7108,jfbm,JFBM,fishes,Fishes,48669,48669,Amblygaster,Sardinella,sp.,lemuru
7110,cas,CAS,herp,HERP,123433,123433,Tropiocolotes,Tropiocolotes,tripolitanus,algericus
7114,os,OS,fishes,Fishes,7078,7078,Psychrolutes,Gilbertidia,sigalutes,sigalutes
7121,tcwc,TCWC,ichthyology,Ichthyology,16694.09,16694.09,Osteoglossum,Osteoglossum,bicirrhosum,bicirrhossum
7124,tcwc,TCWC,ichthyology,Ichthyology,11743.02,11743.02,Agoniates,Agoniates,sp.,
7150,tcwc,TCWC,ichthyology,Ichthyology,3197.02,3197.02,Rhamdia,Rhamdia,quelen,guatemalensis
7161,ansp,ANSP,fish,FISH,193493,193493,Aspasmodes,Gobiesocidae,briggsi,
7193,USNM,USNM,,Mammals,338951,338951,Saguinus,Saguinus,midas,midas
7194,USNM,USNM,,Mammals,398735,398735,Saguinus,Saguinus,fuscicollis,fuscicollis
7195,USNM,USNM,,Mammals,549522,549522,Saguinus,Saguinus,midas,midas
7197,inhs,INHS,fish,FISH,65197,65197,Rhinichthys,,umatilla,
