media_file_id,media_file_derived_from,num_media_files_derived_from_this,media_group_id,media_group_derived_from,num_media_groups_derived_from_this,specimen_id,specimen_institution_code,specimen_collection_code,specimen_catalog_number,specimen_genus,specimen_species,total_downloads,dl_intended_use_School,dl_intended_use_School_K_6,dl_intended_use_School_7_12,dl_intended_use_School_College_Post_Secondary,dl_intended_use_School_Graduate_school,dl_intended_use_Education,dl_intended_use_Education_K_6,dl_intended_use_Education_7_12,dl_intended_use_Education_College_Post_Secondary,dl_intended_use_Educaton_general,dl_intended_use_Education_museums_public_outreach,dl_intended_use_Personal_interest,dl_intended_use_Research,dl_intended_use_Commercial,dl_intended_use_Art,dl_intended_use_other,dl_intended_use_3d_print,total_download_users,u_affiliation_Student,u_affiliation_Student:_K-6,u_affiliation_Student:7-12,u_affiliation_Student:_College/Post-Secondary,u_affiliation_Student:_Graduate,u_affiliation_Faculty,u_affiliation_Faculty:_K-6,u_affiliation_Faculty:7-12,u_affiliation_Faculty_College/Post-Secondary,u_affiliation_Staff:_College/Post-Secondary,u_affiliation_General_Educator,u_affiliation_Museum,u_affiliation_Museum_Curator,u_affiliation_Museum_Staff,u_affiliation_Librarian,u_affiliation_IT,u_affiliation_Private_Individual,u_affiliation_Researcher,u_affiliation_Private_Industry,u_affiliation_Artist,u_affiliation_Government,u_affiliation_other
,,,21164,,0,10217,uf,herp,76734,Ichthyophis,bombayensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
40224,,0,21164,,0,10217,uf,herp,76734,Ichthyophis,bombayensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
,,,14706,,0,8365,uf,herp,100822,Neobatrachus,pictus,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
26352,,0,14706,,0,8365,uf,herp,100822,Neobatrachus,pictus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26353,,0,14706,,0,8365,uf,herp,100822,Neobatrachus,pictus,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
26351,,0,14706,,0,8365,uf,herp,100822,Neobatrachus,pictus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,21044,,0,10144,uf,herp,51455,Mesaspis,moreletii,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
39992,,1,21044,,0,10144,uf,herp,51455,Mesaspis,moreletii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39993,39992,0,21044,,0,10144,uf,herp,51455,Mesaspis,moreletii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39966,,0,21044,,0,10144,uf,herp,51455,Mesaspis,moreletii,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,19912,,0,9482,uf,herp,9080-1,Anolis,carolinensis,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,
37738,,0,19912,,0,9482,uf,herp,9080-1,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
37739,,0,19912,,0,9482,uf,herp,9080-1,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37740,,0,19912,,0,9482,uf,herp,9080-1,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,8884,,0,3518,UF,H,156936,Desmognathus,auriculatus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,
11410,,0,8884,,0,3518,UF,H,156936,Desmognathus,auriculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11411,,0,8884,,0,3518,UF,H,156936,Desmognathus,auriculatus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,
11412,,0,8884,,0,3518,UF,H,156936,Desmognathus,auriculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18102,,0,8390,uf,herp,2109,Lithobates,grylio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34311,,0,18102,,0,8390,uf,herp,2109,Lithobates,grylio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18633,,0,8650,uf,herp,89631,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35341,,0,18633,,0,8650,uf,herp,89631,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,21178,,0,7427,uf,herp,119459,Smaug,giganteus,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
40242,,0,21178,,0,7427,uf,herp,119459,Smaug,giganteus,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
,,,18107,,0,8395,uf,herp,64234,Pipa,parva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34362,,0,18107,,0,8395,uf,herp,64234,Pipa,parva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19829,,0,9417,uf,herp,121099,Xenorhina,mehelyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37531,,0,19829,,0,9417,uf,herp,121099,Xenorhina,mehelyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18625,,0,8642,uf,herp,73735,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35333,,0,18625,,0,8642,uf,herp,73735,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18626,,0,8643,uf,herp,73738,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35334,,0,18626,,0,8643,uf,herp,73738,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18627,,0,8644,uf,herp,73739,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35335,,0,18627,,0,8644,uf,herp,73739,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18628,,0,8645,uf,herp,87704,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35336,,0,18628,,0,8645,uf,herp,87704,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18629,,0,8646,uf,herp,87714,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35337,,0,18629,,0,8646,uf,herp,87714,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,8902,,0,3521,UF,H,39140,Atelopus,ignescens,41,0,0,0,0,0,1,0,0,0,1,0,0,11,0,3,,3,7,2,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,6,0,1,0,
11496,,0,8902,,0,3521,UF,H,39140,Atelopus,ignescens,6,0,0,0,0,0,1,0,0,0,1,0,0,5,0,1,,1,6,2,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,5,0,1,0,
16083,,0,8902,,0,3521,UF,H,39140,Atelopus,ignescens,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,
11495,,0,8902,,0,3521,UF,H,39140,Atelopus,ignescens,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,,1,4,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,
,,,18631,,0,8648,uf,herp,87836,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35339,,0,18631,,0,8648,uf,herp,87836,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18632,,0,8649,uf,herp,87838,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35340,,0,18632,,0,8649,uf,herp,87838,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,8905,,0,3526,UF,H,156938,Desmognathus,auriculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11504,,0,8905,,0,3526,UF,H,156938,Desmognathus,auriculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11502,,0,8905,,0,3526,UF,H,156938,Desmognathus,auriculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11503,,0,8905,,0,3526,UF,H,156938,Desmognathus,auriculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18634,,0,8651,uf,herp,89632,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35342,,0,18634,,0,8651,uf,herp,89632,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,9213,,0,3738,UF,H,63183,Melanophryniscus,stelzneri,42,1,1,0,0,0,0,0,0,0,0,0,5,9,0,0,,5,8,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,6,0,1,0,
12441,,0,9213,,0,3738,UF,H,63183,Melanophryniscus,stelzneri,30,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
12434,,0,9213,,0,3738,UF,H,63183,Melanophryniscus,stelzneri,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,1,4,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,
12431,,0,9213,,0,3738,UF,H,63183,Melanophryniscus,stelzneri,8,1,1,0,0,0,0,0,0,0,0,0,3,4,0,0,,3,6,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,5,0,1,0,
,,,18124,,0,4243,UF,H,98441,Triprion,petasatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34357,,0,18124,,0,4243,UF,H,98441,Triprion,petasatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18637,,0,8654,uf,herp,89647,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35345,,0,18637,,0,8654,uf,herp,89647,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18638,,0,8655,uf,herp,89649,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35346,,0,18638,,0,8655,uf,herp,89649,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18639,,0,8657,uf,herp,89653,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35347,,0,18639,,0,8657,uf,herp,89653,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18640,,0,8658,uf,herp,89654,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35348,,0,18640,,0,8658,uf,herp,89654,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18641,,0,8659,uf,herp,98749,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35349,,0,18641,,0,8659,uf,herp,98749,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18642,,0,8660,uf,herp,124304,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35350,,0,18642,,0,8660,uf,herp,124304,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18643,,0,8661,uf,herp,141255,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35351,,0,18643,,0,8661,uf,herp,141255,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18644,,0,8662,uf,herp,143206,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35352,,0,18644,,0,8662,uf,herp,143206,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,8917,,0,3536,UF,H,157813,Desmognathus,apalachicolae,6,0,0,0,0,0,3,0,0,2,0,1,5,3,0,2,,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,
11532,,0,8917,,0,3536,UF,H,157813,Desmognathus,apalachicolae,6,0,0,0,0,0,3,0,0,2,0,1,5,3,0,2,,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,
11526,,0,8917,,0,3536,UF,H,157813,Desmognathus,apalachicolae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11527,,0,8917,,0,3536,UF,H,157813,Desmognathus,apalachicolae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18646,,0,8664,uf,herp,143209,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35353,,0,18646,,0,8664,uf,herp,143209,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,20183,,0,9326,uf,herp,93517,Pleurodeles,waltl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38139,,0,20183,,0,9326,uf,herp,93517,Pleurodeles,waltl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18648,,0,8666,uf,herp,151217,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35354,,0,18648,,0,8666,uf,herp,151217,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18649,,0,8665,uf,herp,167277,Desmognathus,auriculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36075,,0,18649,,0,8665,uf,herp,167277,Desmognathus,auriculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36077,,0,18649,,0,8665,uf,herp,167277,Desmognathus,auriculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,8922,,0,3537,UF,H,157832,Desmognathus,apalachicolae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
11536,,0,8922,,0,3537,UF,H,157832,Desmognathus,apalachicolae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
11534,,0,8922,,0,3537,UF,H,157832,Desmognathus,apalachicolae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11535,,0,8922,,0,3537,UF,H,157832,Desmognathus,apalachicolae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,21213,,0,10145,uf,herp,2180,Tribolonotus,sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40298,,0,21213,,0,10145,uf,herp,2180,Tribolonotus,sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,21215,,0,10242,uf,herp,129938,Dracaena,guianensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40299,,0,21215,,0,10242,uf,herp,129938,Dracaena,guianensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19169,,0,9163,uf,herp,84517,Notophthalmus,viridescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36241,,0,19169,,0,9163,uf,herp,84517,Notophthalmus,viridescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36242,,0,19169,,0,9163,uf,herp,84517,Notophthalmus,viridescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,14053,,0,5599,UF,H,177996,Eleutherodactylus,atkinsi,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
24648,,0,14053,,0,5599,UF,H,177996,Eleutherodactylus,atkinsi,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
24652,,0,14053,,0,5599,UF,H,177996,Eleutherodactylus,atkinsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24663,,0,14053,,0,5599,UF,H,177996,Eleutherodactylus,atkinsi,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,19153,,0,9162,uf,herp,64645,Gyrinophilus,porphyriticus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36212,,0,19153,,0,9162,uf,herp,64645,Gyrinophilus,porphyriticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36213,,0,19153,,0,9162,uf,herp,64645,Gyrinophilus,porphyriticus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19176,,0,9161,uf,herp,38991,Lissotriton,helviticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36256,,0,19176,,0,9161,uf,herp,38991,Lissotriton,helviticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36253,,0,19176,,0,9161,uf,herp,38991,Lissotriton,helviticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18665,,0,8678,uf,herp,158604,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35365,,0,18665,,0,8678,uf,herp,158604,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18666,,0,8679,uf,herp,158607,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35366,,0,18666,,0,8679,uf,herp,158607,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18667,,0,8681,uf,herp,158615,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35367,,0,18667,,0,8681,uf,herp,158615,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18669,,0,8682,uf,herp,158620,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
