providerManagedID,derivedFromProviderManagedID,IDOfContainingCollection,derivedFromIDOfContainingCollection,dcterms:identifier,doi,media_group_title,locationCreated,captureDevice,dc:creator,ms:scanningTechnician,fundingAttribution,specimen_id,associatedSpecimenReference,coreid,specimen_institution_code,specimen_collection_code,specimen_catalog_number,specimen_genus,specimen_external_genus,specimen_species,media_group_views,specimen_views,total_downloads,research_downloads,non_research_downloads,dl_intended_use_School,dl_intended_use_School_K_6,dl_intended_use_School_7_12,dl_intended_use_School_College_Post_Secondary,dl_intended_use_School_Graduate_school,dl_intended_use_Education,dl_intended_use_Education_K_6,dl_intended_use_Education_7_12,dl_intended_use_Education_College_Post_Secondary,dl_intended_use_Educaton_general,dl_intended_use_Education_museums_public_outreach,dl_intended_use_Personal_interest,dl_intended_use_Research,dl_intended_use_Commercial,dl_intended_use_Art,dl_intended_use_other,dl_intended_use_3d_print,total_download_users,u_affiliation_Student,u_affiliation_Student:_K-6,u_affiliation_Student:7-12,u_affiliation_Student:_College/Post-Secondary,u_affiliation_Student:_Graduate,u_affiliation_Faculty,u_affiliation_Faculty:_K-6,u_affiliation_Faculty:7-12,u_affiliation_Faculty_College/Post-Secondary,u_affiliation_Staff:_College/Post-Secondary,u_affiliation_General_Educator,u_affiliation_Museum,u_affiliation_Museum_Curator,u_affiliation_Museum_Staff,u_affiliation_Librarian,u_affiliation_IT,u_affiliation_Private_Individual,u_affiliation_Researcher,u_affiliation_Private_Industry,u_affiliation_Artist,u_affiliation_Government,u_affiliation_other
51429,,26656,, ark:/87602/m4/M51429,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13332,ebbf1c97-58f3-4155-9c86-6ed467e775b7,5632d4cd-ed20-43ce-b250-571e7dd416d4,uf,fish,171002,Selaroides,,leptolepis,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51430,,26657,, ark:/87602/m4/M51430,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13332,ebbf1c97-58f3-4155-9c86-6ed467e775b7,5632d4cd-ed20-43ce-b250-571e7dd416d4,uf,fish,171002,Selaroides,,leptolepis,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51431,,26658,, ark:/87602/m4/M51431,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13333,923bc08c-181b-440d-8d87-ff3d5419e0d4,3e15f135-019c-4a64-9502-c8253276e762,uf,fish,172459,Borostomias,,mononema,5,9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51432,,26659,, ark:/87602/m4/M51432,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13334,474747f8-9240-4bf5-9cb5-f9c5dac6da3a,568db28e-7f2a-4318-a050-85cec2e5cf25,uf,fish,172543,Puntius,,sophore,4,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51434,,26661,, ark:/87602/m4/M51434,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13334,474747f8-9240-4bf5-9cb5-f9c5dac6da3a,568db28e-7f2a-4318-a050-85cec2e5cf25,uf,fish,172543,Puntius,,sophore,4,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51435,,26662,, ark:/87602/m4/M51435,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13335,5bc9b69b-0ce9-4cab-88bb-778b65858616,0c59a66f-b13f-496d-bf3f-d3417ae0fa66,uf,fish,172660,Securicula,,gora,4,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51436,,26663,, ark:/87602/m4/M51436,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13335,5bc9b69b-0ce9-4cab-88bb-778b65858616,0c59a66f-b13f-496d-bf3f-d3417ae0fa66,uf,fish,172660,Securicula,,gora,4,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51437,,26664,, ark:/87602/m4/M51437,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13336,411c073f-7f2d-4bbd-bb8f-5033786dd74a,e5994f0f-cd71-41cf-a9ed-668a1de7c369,uf,fish,173295,Trichopsis,,vittata,3,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51438,,26665,, ark:/87602/m4/M51438,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13337,a7b2b017-296b-44ba-9880-49c0eabf2bea,d607d71a-1d03-4c41-bdb8-1b04151a4090,uf,fish,173402,Ijimaia,,antillarum,3,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51439,,26666,, ark:/87602/m4/M51439,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13338,4e244b47-91cd-40f5-95d6-803c80daff55,c80a4c18-166c-4686-a612-36854bd1d0b2,uf,fish,174188,Semotilus,,atromaculatus,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51440,,26667,, ark:/87602/m4/M51440,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13338,4e244b47-91cd-40f5-95d6-803c80daff55,c80a4c18-166c-4686-a612-36854bd1d0b2,uf,fish,174188,Semotilus,,atromaculatus,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51441,,26668,, ark:/87602/m4/M51441,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13339,5416472e-1bf8-43af-91dc-cc4fb8845385,9a50d2fc-c872-4b92-b145-6fd90105bd96,uf,fish,174442,Gephyroberyx,,darwinii,4,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51618,,26783,, ark:/87602/m4/M51618,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13339,5416472e-1bf8-43af-91dc-cc4fb8845385,9a50d2fc-c872-4b92-b145-6fd90105bd96,uf,fish,174442,Gephyroberyx,,darwinii,5,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51619,,26784,, ark:/87602/m4/M51619,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13339,5416472e-1bf8-43af-91dc-cc4fb8845385,9a50d2fc-c872-4b92-b145-6fd90105bd96,uf,fish,174442,Gephyroberyx,,darwinii,4,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51621,,26786,, ark:/87602/m4/M51621,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13340,177c8058-e563-4587-b583-c3dca8aa4443,a15fd55a-4ee7-4515-8492-04123ff4d040,uf,fish,174873,Ectreposebastes,,imus,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51622,,26787,, ark:/87602/m4/M51622,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13340,177c8058-e563-4587-b583-c3dca8aa4443,a15fd55a-4ee7-4515-8492-04123ff4d040,uf,fish,174873,Ectreposebastes,,imus,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51623,,26788,, ark:/87602/m4/M51623,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13341,49fff945-e36f-40f6-9235-76b227a121f0,39c04194-46f7-4bda-be21-9b5af2614a06,uf,fish,177162,Misgurnus,,anguillicaudatus,3,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51624,,26789,, ark:/87602/m4/M51624,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13341,49fff945-e36f-40f6-9235-76b227a121f0,39c04194-46f7-4bda-be21-9b5af2614a06,uf,fish,177162,Misgurnus,,anguillicaudatus,3,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51625,,26790,, ark:/87602/m4/M51625,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13342,02099ab0-21a5-428b-ac9c-acb4882e38a9,0acac87f-6663-4014-961e-f1df805f4f26,uf,fish,177445,Ablennes,,hians,5,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51626,,26791,, ark:/87602/m4/M51626,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13343,862b122a-94ec-4685-8170-aeba4bde345f,4bb0dc96-7c19-4123-9325-7d80f84f7275,uf,fish,180968,Atherinomorus,,stipes,5,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51628,,26793,, ark:/87602/m4/M51628,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13343,862b122a-94ec-4685-8170-aeba4bde345f,4bb0dc96-7c19-4123-9325-7d80f84f7275,uf,fish,180968,Atherinomorus,,stipes,4,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51629,,26794,, ark:/87602/m4/M51629,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13344,9d75d0c1-b2d2-4571-8ed0-160083fa09ca,9473f9d0-5ae1-44d8-a37b-e65466e69d82,uf,fish,181714,Dysalotus,,alcocki,3,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51630,,26795,, ark:/87602/m4/M51630,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13344,9d75d0c1-b2d2-4571-8ed0-160083fa09ca,9473f9d0-5ae1-44d8-a37b-e65466e69d82,uf,fish,181714,Dysalotus,,alcocki,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51631,,26796,, ark:/87602/m4/M51631,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13345,7a326ba3-7526-4944-8624-26b29f19681c,8af527d1-e902-4944-adea-b8ddcc487073,uf,fish,182168,Caranx,,hippos,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51632,,26797,, ark:/87602/m4/M51632,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13345,7a326ba3-7526-4944-8624-26b29f19681c,8af527d1-e902-4944-adea-b8ddcc487073,uf,fish,182168,Caranx,,hippos,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51633,,26798,, ark:/87602/m4/M51633,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13346,4de4c27b-392f-4724-a728-093fe907b669,ae2f8bb7-59fc-4802-a525-86d1bb109fcd,uf,fish,183462,Gargariscus,,sp.,5,10,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51634,,26799,, ark:/87602/m4/M51634,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13346,4de4c27b-392f-4724-a728-093fe907b669,ae2f8bb7-59fc-4802-a525-86d1bb109fcd,uf,fish,183462,Gargariscus,,sp.,3,10,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51635,,26800,, ark:/87602/m4/M51635,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13347,848218c2-8ec3-490b-b508-1a5391d6ddba,43d698ea-5442-4694-919a-c4df1b3e434d,uf,fish,183836,Scaphiodonichthys,,burmanicus,5,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51636,,26801,, ark:/87602/m4/M51636,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13347,848218c2-8ec3-490b-b508-1a5391d6ddba,43d698ea-5442-4694-919a-c4df1b3e434d,uf,fish,183836,Scaphiodonichthys,,burmanicus,4,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51637,,26802,, ark:/87602/m4/M51637,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",9342,7275f844-2bec-4592-aa7b-534c39e95c24,b394c115-9f2c-4e16-aff1-a39d18d2815d,uf,fish,183839,Balitora,Balitora,burmanica,5,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51638,,26803,, ark:/87602/m4/M51638,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13348,1a9591df-7494-4ff5-bb1c-42b62f1316ca,488c3f55-82ca-40e9-9ee1-8452b4c127e2,uf,fish,184061,Membras,,martinica,4,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51639,,26804,, ark:/87602/m4/M51639,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13348,1a9591df-7494-4ff5-bb1c-42b62f1316ca,488c3f55-82ca-40e9-9ee1-8452b4c127e2,uf,fish,184061,Membras,,martinica,6,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51640,,26805,, ark:/87602/m4/M51640,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13349,50a9a111-b078-4d70-b95d-80c8a256de15,a58499f4-5048-48cc-bad7-1eb0a44f2638,uf,fish,184967,Raneya,,brasiliensis,4,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51641,,26806,, ark:/87602/m4/M51641,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13350,43ba3d72-af12-4e16-aad7-588f044c6e64,5c056809-9977-42bd-960a-b8892e680cf1,uf,fish,185368,Cobitis,,sinensis,4,9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51642,,26807,, ark:/87602/m4/M51642,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",9341,3f1d1269-9a3b-40bd-9733-e81a80c0c1fc,626fd824-9318-42d6-8d63-7c536e2c6667,uf,fish,185376,Formosania,Formosania,lacustre,4,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51643,,26808,, ark:/87602/m4/M51643,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",9339,43962d68-684f-4ea3-ad1b-cf1206689187,beaa0527-1b9a-4482-8207-e08a7355db0f,uf,fish,185378,Hemimyzon,Hemimyzon,formosanus,4,9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51644,,26809,, ark:/87602/m4/M51644,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",9340,1bae9ffc-b4ed-46ec-9ea9-c89cd46257d0,25e91717-bb49-48cf-8d77-72a2b0067f09,uf,fish,185476,Sewellia,Sewellia,elongata,5,11,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51645,,26810,, ark:/87602/m4/M51645,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13351,89cd86c1-9d85-465b-b0d5-3602b4c7351e,e4979a60-2663-48af-89ba-b97cada6b12a,uf,fish,188916,Potamorrhaphis,,guianensis,4,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51646,,26811,, ark:/87602/m4/M51646,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13351,89cd86c1-9d85-465b-b0d5-3602b4c7351e,e4979a60-2663-48af-89ba-b97cada6b12a,uf,fish,188916,Potamorrhaphis,,guianensis,5,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51647,,26812,, ark:/87602/m4/M51647,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13352,95e97a4a-c646-46cf-9732-67d322e81fb0,f080a302-5197-47cc-a225-a8a3dac8a8e4,uf,fish,189098,Pseudotylosurus,,angusticeps,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51648,,26813,, ark:/87602/m4/M51648,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13353,31dba09b-34e4-4f5d-a2f9-cc70aa3807ea,abdc78aa-18fa-432c-bba0-757861764c21,uf,fish,190438,Papuligobius,,uniporus,3,10,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51649,,26814,, ark:/87602/m4/M51649,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13353,31dba09b-34e4-4f5d-a2f9-cc70aa3807ea,abdc78aa-18fa-432c-bba0-757861764c21,uf,fish,190438,Papuligobius,,uniporus,4,10,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51650,,26815,, ark:/87602/m4/M51650,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13354,33d1b0e5-8522-4ba2-835c-02da7452b435,b3a74cc4-1b1d-423e-ad38-c5d9e64c9277,uf,fish,190482,Osphronemus,,goramy,5,9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51651,,26816,, ark:/87602/m4/M51651,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13354,33d1b0e5-8522-4ba2-835c-02da7452b435,b3a74cc4-1b1d-423e-ad38-c5d9e64c9277,uf,fish,190482,Osphronemus,,goramy,5,9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51652,,26817,, ark:/87602/m4/M51652,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13355,58da4cf4-d0b0-4e77-9b86-34a3db81af00,43c7a51c-f706-419e-983f-1fa8690f3d87,uf,fish,190673,Striuntius,,lineatus,3,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51653,,26818,, ark:/87602/m4/M51653,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",13355,58da4cf4-d0b0-4e77-9b86-34a3db81af00,43c7a51c-f706-419e-983f-1fa8690f3d87,uf,fish,190673,Striuntius,,lineatus,3,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51654,,26819,, ark:/87602/m4/M51654,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",9344,44e039b2-8aca-402d-ab6f-163ad9b2b177,7cf4a73b-d500-45e9-aac7-73b822c53708,uf,fish,191060,Yaoshania,Yaoshania,pachychilus,4,9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51655,,26820,, ark:/87602/m4/M51655,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Zach Randall,"Overt TCN, NSF DBI1701753",9399,aa29c434-403d-45e0-a333-00b150b6fd50,b01618e2-614a-44bf-b719-2b093fa539b5,uf,fish,191214,Sectoria,Sectoria,atriceps,5,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
